,artists,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,key,mode,count
27312,Β.Μπατζής,0.939,0.537,208004.0,0.464,0.000133,0.151,-6.763999999999999,0.0318,93.247,0.8959999999999999,0.0,2,0,1
27313,Βαγγέλης Σοφρωνίου,0.987,0.3726666666666667,184602.33333333328,0.2603333333333333,0.3586666666666667,0.3596666666666666,-11.828666666666663,0.0494666666666666,72.517,0.4856666666666667,0.0,9,1,6
27314,Βασίλης Μεσολογγίτης,0.9626666666666668,0.695,101381.0,0.2853333333333333,0.0,0.3413333333333333,-16.252333333333336,0.5926666666666667,75.70266666666667,0.6566666666666666,0.0,3,1,3
27315,Βαϊος Μαλλιάρας,0.9665,0.471,151838.5,0.431,0.9055,0.15575,-8.282499999999999,0.0496,114.4295,0.914,0.0,10,0,4
27316,Βιργινία Μαγκίδου,0.908,0.394,182280.0,0.399,0.0836,0.306,-7.776,0.052,177.17700000000005,0.907,0.0,9,0,2
27317,Γ.Καμβύσης,0.957,0.608,111530.0,0.3670000000000001,0.0,0.338,-14.795,0.942,61.605,0.669,0.0,11,0,1
27318,Γ.Μητσάκης,0.995,0.569,185017.0,0.279,0.0144,0.127,-13.129,0.0723,167.27,0.609,0.0,10,0,1
27319,Γεράσιμος Σάγιας,0.991,0.675,198827.0,0.277,0.116,0.109,-13.633,0.05,104.391,0.378,0.0,11,1,1
27320,Γεωργία Μπλάνα,0.993,0.5329999999999999,206498.0,0.459,0.329,0.706,-12.851,0.0363,72.167,0.867,0.0,9,1,1
27321,Γεωργία Μυττάκη,0.8970000000000001,0.6365000000000001,190184.5,0.429,0.1039,0.0923,-8.691,0.048,113.4525,0.8029999999999999,0.0,6,1,4
27322,Γεώργιος Γκρέτσης,0.9945,0.3840000000000001,244686.5,0.242,0.8035,0.10055,-15.993,0.10685,82.9695,0.3935,0.0,2,1,4
27323,Γεώργιος Κασσάρας,0.988,0.41,212021.5,0.63,0.8170000000000001,0.1915,-7.2585000000000015,0.1465,131.2025,0.4855,0.0,2,1,4
27324,Γιάννης Ιωαννίδης,0.9762,0.5953999999999999,170812.4,0.28422,0.03548488,0.4382,-12.6842,0.23694,118.6986,0.6854000000000001,0.0,4,1,5
27325,Γιάννης Καμβύσης,0.975142857142857,0.6629999999999999,102714.28571428572,0.2007142857142857,0.0006930357142857,0.2665571428571429,-15.437285714285713,0.6394285714285715,133.748,0.6325714285714286,0.0,5,1,7
27326,Γιάννης Μανίσαλης,0.991,0.59,223187.0,0.285,0.0823,0.132,-8.668,0.0322,112.668,0.5720000000000001,0.0,10,0,1
27327,Γιάννης Μπουλότας,0.9564285714285716,0.5592857142857143,199324.7142857143,0.3588571428571428,0.7948571428571428,0.0826285714285714,-9.354142857142858,0.0478142857142857,110.18485714285713,0.7415714285714284,0.0,6,1,7
27328,Γιάννης Τατασσόπουλος,0.995,0.685,211547.0,0.1,0.00582,0.154,-16.389,0.0696,84.76700000000002,0.775,0.0,4,0,2
27329,Γιάννης Τζιβάνης,0.988,0.6455,205448.5,0.292,0.0877,0.2945,-12.638,0.04455,91.214,0.847,0.0,7,1,4
27330,Γιαννάκης Ιωαννίδης,0.9828333333333332,0.5966666666666667,120600.83333333331,0.1148333333333333,0.0002426733333333,0.2373333333333333,-12.9965,0.09425,148.1455,0.7676666666666666,0.0,5,1,6
27331,Γιώργος Ανεστόπουλος,0.9694285714285714,0.601,200162.2857142857,0.4702857142857144,0.8040000000000002,0.1496428571428571,-8.675571428571429,0.0709428571428571,112.69628571428572,0.8387142857142856,0.0,11,0,14
27332,Γιώργος Βιδάλης,0.988,0.5046666666666666,168477.66666666663,0.3113333333333333,0.3053966666666667,0.3576666666666666,-12.837333333333332,0.0688666666666666,87.774,0.5446666666666667,0.0,7,0,6
27333,Γιώργος Καβούρας,0.958,0.61375,201522.5,0.28375,0.0181230175,0.151,-13.0435,0.047825,102.10675,0.805,0.0,11,1,8
27334,Γιώργος Καμβύσης,0.9797142857142856,0.626,97859.0,0.2921428571428572,0.0004082142857142,0.3593999999999999,-14.912857142857144,0.6458571428571427,104.65114285714289,0.6207142857142857,0.0,5,1,7
27335,Γιώργος Καρράς,0.878,0.623,239387.0,0.414,4.72e-05,0.189,-12.663,0.0426,126.803,0.687,0.0,0,1,2
27336,Γιώργος Κατσαρός,0.9162857142857144,0.664142857142857,240141.1428571429,0.2661428571428571,0.0722967142857142,0.1805857142857143,-13.077714285714285,0.0480714285714285,119.40428571428568,0.5602857142857143,0.0,2,1,14
27337,Γιώργος Λαύκας,0.993,0.579,182480.0,0.259,0.109,0.155,-9.958,0.0333,112.61,0.596,0.0,2,0,1
27338,Γιώργος Μπάτης,0.9192857142857144,0.6484285714285714,195063.8571428572,0.4090000000000001,0.0879182028571428,0.2177285714285714,-9.810857142857143,0.1248571428571428,116.96471428571432,0.6685714285714287,0.0,11,0,14
27339,Γιώργος Νοδέος,0.973,0.564,85519.0,0.113,0.000318,0.6759999999999999,-12.048,0.117,73.752,0.295,0.0,4,1,2
27340,Γιώργος Παπαγκίκας,0.996,0.349,203493.0,0.184,0.888,0.13,-17.778,0.0505,94.376,0.266,0.0,10,0,1
27341,Γιώργος Χατζελές,0.994,0.4155,258460.0,0.35,0.6829999999999999,0.518,-12.534,0.09985,80.34649999999998,0.8375,0.0,7,1,2
27342,Γιώτα Γιαννούλη,0.988,0.505,204011.0,0.384,0.0436,0.378,-7.546,0.0308,79.624,0.66,0.0,7,0,2
27343,Γκας Γκαντίνης τρίο,0.993,0.344,239200.0,0.5329999999999999,0.953,0.5760000000000001,-9.027,0.0707,171.095,0.851,0.0,0,1,2
27344,Γρηγόρης Ασίκης,0.9781666666666666,0.4946666666666666,190668.66666666663,0.3840000000000001,0.0755683333333333,0.3067833333333334,-9.68966666666667,0.0488,103.59033333333332,0.7921666666666667,0.0,1,1,12
27345,Δ.Λίντα,0.977,0.5720000000000001,207720.0,0.405,4.06e-06,0.0795,-9.08,0.0556,148.564,0.906,0.0,1,1,1
27346,Δέσπω Κανέλλου,0.983,0.4370000000000001,195267.0,0.1639999999999999,0.00277,0.114,-13.607,0.0427,99.483,0.4,0.0,2,0,2
27347,Δανάη,0.9788333333333332,0.3566666666666667,182805.33333333328,0.2848333333333333,0.2507555366666667,0.1946666666666666,-13.922499999999998,0.0428333333333333,110.79583333333336,0.4201666666666666,0.6666666666666666,11,1,12
27348,Δημήτρη Γκόγκου,0.995,0.518,196387.0,0.288,0.446,0.112,-13.422,0.0419,147.471,0.639,0.0,4,1,2
27349,Δημήτρης Αραπάκης,0.982,0.4985000000000001,192516.5,0.3405,0.00256,0.2485,-12.1385,0.07585,73.98350000000002,0.4965,0.0,11,1,4
27350,Δημήτρης Ατραϊδης,0.9805,0.376,194413.5,0.279,0.4207,0.1885,-11.0165,0.0466,76.3725,0.5505,0.0,10,1,4
27351,Δημήτρης Γκόγκος,0.9676666666666666,0.5983333333333333,196335.33333333328,0.2976666666666667,0.0386666666666666,0.1206666666666666,-11.47033333333333,0.0464333333333333,100.029,0.617,0.0,7,0,6
27352,Δημήτρης Λαβίδας,0.965,0.613,99069.0,0.295,7.96e-06,0.5489999999999999,-8.727,0.241,115.946,0.861,0.0,8,1,2
27353,Δημήτρης Μπαγιαντέρας,0.993,0.527,195666.66666666663,0.235,0.2535333333333333,0.1112666666666666,-15.011333333333331,0.0593,110.951,0.5236666666666666,0.0,7,1,3
27354,Δημήτρης Μπενέτος,0.916,0.5670000000000001,195867.0,0.51,0.85,0.0913,-9.02,0.0543,119.399,0.961,0.0,1,0,1
27355,Δημήτρης Περδικόπουλος,0.9744583333333332,0.5780833333333334,131663.58333333337,0.3929166666666668,0.040941425,0.2146583333333333,-9.346708333333336,0.0674291666666666,104.54533333333332,0.8464999999999997,0.0,2,1,24
27356,Δημήτρης Ρουμελιώτης,0.9863333333333334,0.5405000000000001,192529.5,0.2475,0.2802101666666667,0.1685,-12.963333333333331,0.0398166666666666,125.90016666666668,0.7333333333333334,0.0,6,1,6
27357,Δημήτρης Σέμσης,0.956,0.6166666666666667,195116.33333333328,0.439,0.3251033333333333,0.1633,-9.563,0.0577666666666666,117.92033333333332,0.7803333333333334,0.0,7,1,6
27358,Δημήτρης Φιλλιπόπουλος,0.987,0.596,92648.0,0.313,0.000132,0.171,-13.892,0.0483,137.306,0.961,0.0,3,1,2
27359,Ελευθέριος Βενιζέλος,0.993,0.5183333333333334,105243.0,0.4733333333333333,0.01320036,0.2806666666666667,-15.711999999999998,0.5096666666666666,81.4006666666667,0.5223333333333334,0.0,6,0,6
27360,Ελευθέριος Μενεμενλής,0.987,0.4270000000000001,160009.0,0.376,0.00443,0.0766,-5.932,0.0369,98.115,0.64,0.0,6,0,2
27361,Ελληνική Εστουδιαντίνα,0.9956666666666668,0.4876666666666667,149080.66666666663,0.2623333333333333,0.209,0.2516666666666666,-13.296,0.1163333333333333,111.29233333333332,0.5633333333333332,0.0,7,1,6
27362,Επαμεινώνδας Ασημακόπουλος,0.894,0.5579999999999999,224003.0,0.3229999999999999,0.0,0.173,-8.804,0.0597,79.476,0.8809999999999999,0.0,1,0,2
27363,Εστουδιαντίνα Χριστοδουλίδη,0.993,0.4370000000000001,174395.0,0.407,0.0,0.479,-10.482,0.0966,65.676,0.604,0.0,3,1,2
27364,Ευαγγελία Μαρκοπούλου,0.985,0.615,192587.0,0.379,0.00011,0.326,-10.872,0.0373,71.08800000000002,0.698,0.0,9,0,1
27365,Ζαζά Μπριλάντη,0.978,0.5329999999999999,175787.0,0.511,1.23e-05,0.649,-10.263,0.213,197.685,0.8420000000000001,0.0,11,1,2
27366,Ζαχαρίας Κασιμάτης,0.971,0.5258,198068.2,0.456,0.3387159999999999,0.221,-9.8648,0.03938,114.5714,0.8672000000000001,0.0,8,0,5
27367,Ηλίας Καραθύμιος,0.981,0.322,193004.0,0.25,0.8320000000000001,0.136,-9.868,0.0331,100.701,0.564,0.0,1,0,2
27368,Θίασος Βρυσηίδας Παντοπούλου,0.9856666666666666,0.5446666666666667,112287.33333333331,0.2836666666666667,0.0020073333333333,0.2036666666666666,-11.729333333333336,0.3512,118.21933333333334,0.5956666666666667,0.0,4,1,3
27369,Θανάσης Λαβίδας,0.908,0.414,96901.0,0.265,0.815,0.124,-10.972,0.0416,124.727,0.537,0.0,8,0,2
27370,Θεοχάρης Παντίδης,0.967,0.452,93910.0,0.39,0.218,0.596,-11.448,0.0413,99.72,0.831,0.0,10,1,2
27371,Ι.Δέδες,0.981,0.616,92415.0,0.406,0.000363,0.187,-9.996,0.0455,130.878,0.83,0.0,7,0,2
27372,Ι.Κυριαζής,0.99,0.6409999999999999,198107.0,0.304,2.95e-06,0.157,-10.565,0.0534,98.154,0.732,0.0,10,1,1
27373,Ι.Κωνσταντινίδης,0.992,0.514,201627.0,0.185,0.0502,0.279,-11.806,0.0355,86.425,0.46,0.0,6,1,1
27374,Ι.Ράπτης,0.645,0.403,167893.0,0.391,0.133,0.502,-12.089,0.06,59.377,0.6940000000000001,0.0,1,0,1
27375,Ιερόθεος Σχίζας,0.943,0.797,211893.0,0.434,0.727,0.0906,-9.901,0.0448,111.882,0.8909999999999999,0.0,10,1,2
27376,Ιω. Γεωργακοπούλου,0.995,0.569,185017.0,0.279,0.0144,0.127,-13.129,0.0723,167.27,0.609,0.0,10,0,1
27377,Ιωάννης Ιατρού,0.902,0.581,92904.0,0.355,0.0,0.133,-12.663,0.24,85.27600000000002,0.655,0.0,5,1,2
27378,Ιωάννης Σταμούλης,0.995,0.598,199133.0,0.318,0.0882,0.184,-9.909,0.0385,142.496,0.892,0.0,4,0,2
27379,Ιωάννης Στυλιανόπουλος,0.939,0.493,104838.0,0.306,0.0,0.73,-9.04,0.129,80.52,0.725,0.0,7,1,2
27380,Ιωάννης Τατασόπουλος,0.988,0.6913333333333332,169977.66666666663,0.2883333333333333,0.2021733333333333,0.2893333333333333,-14.479666666666663,0.0716333333333333,94.60533333333336,0.7976666666666666,0.0,3,1,3
27381,Κ. Παπάς,0.961,0.269,98403.0,0.171,0.0112,0.1689999999999999,-14.107,0.0382,102.57,0.34,0.0,7,0,2
27382,Κ.Μισαηλίδης,0.996,0.4920000000000001,137038.0,0.217,0.879,0.247,-13.814,0.0639,109.936,0.544,0.0,4,1,2
27383,Κίτσος Χαρισιάδης,0.966,0.3515,190508.5,0.326,0.4409589999999999,0.2235,-12.464,0.047,115.329,0.5945,0.0,9,0,4
27384,Κα Κούλα,0.9895,0.3685000000000001,81874.0,0.291,0.29757,0.4765,-13.883500000000002,0.0387,75.46600000000002,0.601,0.0,2,1,4
27385,Κα Πίκω,0.972,0.471,93026.0,0.302,0.075,0.66,-10.326,0.0435,113.752,0.889,0.0,9,1,2
27386,Καίτη Βερώνη,0.989,0.655,102655.0,0.417,0.0,0.653,-11.602,0.946,68.006,0.568,0.0,4,1,2
27387,Καλλιγέρη,0.949,0.622,195280.0,0.594,0.00311,0.248,-6.134,0.0456,95.3,0.885,0.0,10,1,1
27388,Κος Χρήστος,0.995,0.28,95295.0,0.219,0.00186,0.362,-14.456,0.0378,87.398,0.5589999999999999,0.0,4,1,2
27389,Κούλα Μιχαηλίδου,0.947,0.6609999999999999,96781.0,0.232,1.08e-06,0.362,-14.374,0.0431,109.412,0.948,0.0,7,0,2
27390,Κούλα Νικολαϊδου,0.991,0.41,95935.0,0.311,4.77e-05,0.216,-9.951,0.0394,96.012,0.505,0.0,10,1,2
27391,Κυριάκος Αγορίδης,0.978,0.65,211520.0,0.289,0.033,0.11,-13.086,0.0539,125.014,0.7879999999999999,0.0,11,0,2
27392,Κώστας Γιαούζος,0.94075,0.504,195197.25,0.46875,0.63465,0.0927249999999999,-8.85175,0.063925,137.3375,0.8552499999999998,0.0,6,0,8
27393,Κώστας Γκαντίνης,0.9666666666666668,0.5379999999999999,187346.83333333328,0.5046666666666667,0.7771666666666669,0.2325,-8.544666666666666,0.0826,132.17483333333334,0.9196666666666666,0.0,9,1,12
27394,Κώστας Δούσιας,0.9739999999999998,0.5960000000000001,218811.16666666663,0.3573333333333333,0.1763513166666667,0.23095,-12.36316666666667,0.0788,124.815,0.6585000000000001,0.0,8,1,12
27395,Κώστας Καζής,0.994,0.7090000000000001,111830.0,0.274,0.000214,0.519,-9.738,0.0872,118.888,0.961,0.0,6,1,2
27396,Κώστας Καπλάνης,0.7979999999999999,0.764,192907.0,0.234,0.0,0.109,-10.235,0.0428,120.368,0.8340000000000001,0.0,4,0,1
27397,Κώστας Καρίπης,0.9925714285714288,0.503,187287.7142857143,0.2672857142857143,0.3545918428571429,0.2011428571428571,-11.560714285714283,0.0729571428571428,87.59085714285713,0.6595714285714287,0.0,6,1,14
27398,Κώστας Καραγιάννης,0.994,0.455,194003.0,0.479,0.741,0.122,-6.3420000000000005,0.0537,88.88,0.6779999999999999,0.0,2,1,2
27399,Κώστας Κοντόπουλος,0.943,0.66,98383.0,0.387,2.35e-05,0.222,-8.142000000000001,0.0559,117.755,0.966,0.0,9,1,2
27400,Κώστας Μαυρέας,0.9483999999999998,0.588,91763.0,0.3368,0.17727072,0.1614,-15.531,0.333,103.786,0.6832,0.0,5,1,10
27401,Κώστας Νούρος,0.9792,0.4398,184258.8,0.3148,0.19214636,0.19054,-10.0814,0.0807799999999999,114.91,0.5397999999999998,0.0,10,1,10
27402,Κώστας Πέτκος,0.974,0.5529999999999999,143986.0,0.385,0.0529365,0.3495,-10.189,0.04945,112.1225,0.892,0.0,7,1,4
27403,Κώστας Πολίτης,0.971,0.5265,201913.5,0.3315,0.0052618,0.272,-11.197,0.048,125.4225,0.821,0.0,6,1,2
27404,Κώστας Ρούκουνας,0.97565,0.5237,177620.55,0.3419000000000001,0.0126184295,0.2384499999999999,-10.4981,0.06119,115.39985,0.7267000000000005,0.0,4,1,40
27405,Λάμπρος Σαββαίδης,0.924,0.629,189893.0,0.398,0.0742,0.0999,-9.291,0.0692,138.142,0.715,0.0,8,1,1
27406,Λέλα Οικονομίδου,0.91,0.319,95480.0,0.6609999999999999,0.068,0.0911,-9.018,0.0361,169.241,0.943,0.0,8,1,2
27407,Λένα Πατεράκη,0.9705,0.335,96744.5,0.2655,0.004935,0.434,-11.677,0.03985,84.271,0.2865,0.0,7,1,4
27408,Λίζα Κουρούκλη,0.9901818181818182,0.6404545454545455,126101.36363636365,0.1137454545454545,0.0198476727272727,0.3553636363636363,-13.650272727272728,0.2782272727272727,123.42654545454546,0.7486363636363638,0.0,4,1,11
27409,Λίτσα και Τόλης Χαρμαντά,0.992,0.5529999999999999,97245.0,0.462,0.00279,0.478,-8.774,0.0431,162.601,0.76,0.0,4,1,2
27410,Λαϊκή Ορχήστρα,0.9415,0.51925,178473.25,0.5832499999999999,0.61275,0.3951,-10.3025,0.0621,112.91724999999998,0.8390000000000001,0.0,7,1,8
27411,Λαϊκή Ορχήστρα Μιχάλη Φελουζή,0.9895666666666664,0.3788000000000001,174178.26666666663,0.4506333333333331,0.3902927003333332,0.4280999999999997,-11.720866666666666,0.0883466666666666,104.02489999999996,0.5807999999999999,0.0,6,1,60
27412,Λεωνίδας Σμυρνέος,0.992,0.499,222850.5,0.233,9.26e-05,0.2107,-12.215000000000002,0.06715,107.954,0.7595000000000001,0.0,3,1,4
27413,Μ. Φιλιππίδης,0.978,0.5329999999999999,175787.0,0.511,1.23e-05,0.649,-10.263,0.213,197.685,0.8420000000000001,0.0,11,1,1
27414,Μ.Βασιλειάδου,0.967,0.573,192400.0,0.337,0.0,0.0962,-7.216,0.0447,132.309,0.773,0.0,1,1,2
27415,Μ.Χάλαρης,0.981,0.616,92415.0,0.406,0.000363,0.187,-9.996,0.0455,130.878,0.83,0.0,7,0,1
27416,Μ.Χαρίσης,0.937,0.346,202014.0,0.263,0.0014,0.24,-12.42,0.0495,139.464,0.7020000000000001,0.0,8,0,2
27417,Μάκης Καρνέρης,0.9916666666666668,0.5296666666666666,118160.66666666669,0.1296666666666666,0.1476829333333333,0.461,-14.206666666666669,0.0703333333333333,115.78866666666666,0.6973333333333334,0.0,0,1,3
27418,Μάνθος Άκος,0.914,0.507,96043.0,0.365,0.0,0.35,-10.486,0.117,115.378,0.927,0.0,9,0,2
27419,Μάριος Λυμπερόπουλος,0.983,0.61,80091.0,0.515,9.69e-06,0.823,-9.167,0.17,122.138,0.789,0.0,7,1,2
27420,Μάρκος Σιφνιός,0.996,0.349,203493.0,0.184,0.888,0.13,-17.778,0.0505,94.376,0.266,0.0,10,0,1
27421,Μαίρη Λω,0.99,0.628,194090.0,0.476,0.00933,0.212,-11.053,0.346,129.826,0.613,0.0,6,1,2
27422,Μανώλης Χιώτης,0.995,0.403,197000.0,0.279,0.7509999999999999,0.213,-16.532,0.0309,95.797,0.471,0.0,4,1,2
27423,Μαρία Ανδρονίκου,0.9757142857142858,0.6744285714285715,96599.42857142857,0.238,0.0,0.2982857142857143,-13.851857142857144,0.6962857142857143,114.28200000000002,0.6318571428571429,0.0,7,1,7
27424,Μαρίκα Καναροπούλου,0.98,0.33,192333.0,0.287,0.0549,0.101,-9.471,0.0422,170.36900000000003,0.5579999999999999,0.0,8,1,2
27425,Μαρίκα Νίνου και χορωδία,0.974,0.609,193040.0,0.411,0.000213,0.102,-6.7410000000000005,0.0461,118.971,0.7290000000000001,0.0,11,1,2
27426,Μαρίκα Παπαγκίκα,0.9807499999999996,0.4405000000000001,180654.33333333328,0.27,0.2042962,0.24425,-11.947416666666664,0.0475333333333333,104.2125,0.6284166666666667,0.0,5,1,24
27427,Μαρίκα Πολίτισσα,0.995,0.3515,199627.0,0.203,0.7014999999999999,0.1515,-12.8095,0.04535,97.723,0.6345,0.0,11,1,4
27428,Μαρίκα Φραντζεσκοπούλου,0.9875,0.417,179014.5,0.298,6.850000000000001e-05,0.241,-9.0415,0.04435,115.595,0.4805,0.0,11,1,4
27429,Μαρίνα Δεμερτζή,0.991,0.439,89509.0,0.314,0.00814,0.41,-10.138,0.0341,109.591,0.534,0.0,8,0,2
27430,Μεγάλη χορωδία ανδρών,0.994,0.376,100075.0,0.27,0.0007059999999999,0.588,-16.178,0.0778,77.78699999999998,0.596,0.0,6,1,2
27431,Μιχάλης Καλέργης,0.9389999999999998,0.5595555555555556,106392.22222222223,0.4283333333333334,0.0136955866666666,0.2320000000000001,-9.288444444444442,0.0635888888888889,100.63611111111112,0.7953333333333333,0.0,7,1,18
27432,Μπάντα ελληνικού πυροβολικού,0.995,0.362,90371.0,0.326,0.9,0.21,-16.430999999999994,0.0469,77.835,0.568,0.0,0,1,2
27433,Μπάντα στρατού,0.976,0.5539999999999999,90109.0,0.5820000000000001,0.932,0.1669999999999999,-10.088,0.0821,127.15,0.926,0.0,1,1,2
27434,Μπέμπα Φρειδερίκα,0.956,0.333,187867.0,0.362,0.0593,0.153,-11.857,0.037,145.144,0.752,0.0,5,0,1
27435,Ν.Βούλγαρης,0.99,0.319,210907.0,0.314,0.0445,0.1689999999999999,-15.815,0.0484,79.472,0.581,0.0,7,0,1
27436,Ν.Τσάμης,0.947,0.6609999999999999,96781.0,0.232,1.08e-06,0.362,-14.374,0.0431,109.412,0.948,0.0,7,0,1
27437,Ν.Φραγγιά,0.943,0.66,98383.0,0.387,2.35e-05,0.222,-8.142000000000001,0.0559,117.755,0.966,0.0,9,1,1
27438,Νάσος Πατέτσος,0.991,0.42,206524.0,0.236,0.1382985,0.265,-14.133,0.03975,126.083,0.5469999999999999,0.0,11,1,4
27439,Νίκος Γούναρης,0.861,0.4737500000000001,148369.75,0.28275,0.13531329,0.35125,-13.488750000000003,0.050825,108.972,0.6679999999999999,0.0,7,0,8
27440,Νίκος Καρακώστας,0.957,0.589,97842.0,0.43,0.851,0.33,-9.983,0.0446,117.78,0.878,0.0,0,1,2
27441,Νίκος Ρέλλιας,0.9773333333333332,0.4529999999999999,190116.0,0.4076666666666666,0.5546300000000001,0.1107333333333333,-10.043,0.0500333333333333,113.14633333333332,0.6543333333333333,0.0,7,0,6
27442,Νίκος Τζάρας,0.981,0.474,197021.0,0.259,0.901,0.381,-15.038,0.0543,81.715,0.885,0.0,5,1,2
27443,Νίκος Τζουγάνος,0.972,0.4293333333333333,197697.66666666663,0.3626666666666667,0.7520000000000001,0.1356666666666666,-11.444333333333333,0.0427333333333333,122.276,0.9033333333333332,0.0,11,1,3
27444,Νίκος Χαμπάς με τη μαντολινάτα Ιερόθεου Σχίζα,0.994,0.7090000000000001,111830.0,0.274,0.000214,0.519,-9.738,0.0872,118.888,0.961,0.0,6,1,1
27445,Νίτσα Λαζαρίδου,0.9595,0.602,95234.0,0.332,0.00012002,0.509,-13.4635,0.5155,110.7635,0.5429999999999999,0.0,4,1,4
27446,Νίτσα Μόλλυ,0.9878,0.418,112964.0,0.2306,0.183381,0.36834,-13.542599999999998,0.0526,89.17960000000002,0.5811999999999999,0.0,10,1,10
27447,Νανά Γκρέκα,0.978,0.65,211520.0,0.289,0.033,0.11,-13.086,0.0539,125.014,0.7879999999999999,0.0,11,0,1
27448,Νικολέτα Καπρή,0.996,0.464,202014.0,0.389,0.889,0.132,-11.549,0.049,86.991,0.6809999999999999,0.0,0,1,1
27449,Νταίζη Σταυροπούλου,0.987,0.682,194507.0,0.37,0.371,0.1369999999999999,-9.999,0.044,110.032,0.705,0.0,9,0,2
27450,Ντούο Σταμπούλ,0.969,0.5743333333333333,207521.33333333328,0.3806666666666666,0.0338666666666666,0.3506666666666667,-10.989333333333336,0.0394,123.869,0.8513333333333333,0.0,6,0,3
27451,Ντούο Χάρμα,0.9831111111111112,0.6045555555555555,196103.22222222228,0.3225555555555556,0.0071786888888888,0.1464444444444444,-11.960555555555551,0.0447333333333333,116.58288888888892,0.7625555555555557,0.0,2,1,9
27452,Νώντας Σγουρός,0.975,0.547,248012.0,0.305,0.431,0.15,-11.282,0.0554,131.268,0.574,0.0,2,0,2
27453,Οrquesta Maestro Torroba,0.8214375,0.571625,166653.5625,0.5536874999999999,0.000219041875,0.1715875,-8.052249999999999,0.10415625,119.59968750000002,0.8681875,0.875,6,1,16
27454,Οδυσέας Μοσχονάς,0.975,0.617,187453.0,0.419,0.000783,0.105,-7.14,0.0343,76.175,0.856,0.0,9,1,2
27455,Οι πέντε Γλυνιώτες,0.956,0.289,196023.0,0.308,0.0,0.316,-9.771,0.032,72.673,0.546,0.0,2,1,2
27456,Ορχήστρα Columbia USA,0.966,0.784,239533.0,0.765,0.805,0.151,-4.376,0.0474,132.012,0.966,0.0,2,1,2
27457,Ορχήστρα Γεωργίου Μέγα,0.936,0.5765,168406.5,0.5735,0.8155,0.0974,-8.524,0.0796,130.7895,0.9515,0.0,2,1,4
27458,Ορχήστρα Δημητρίου Πόγγη,0.959,0.508,219280.0,0.44,0.4815,0.153,-13.9445,0.16325,123.867,0.573,0.0,2,0,4
27459,Ορχήστρα Σπύρου Περιστέρη,0.957,0.603,193004.0,0.4970000000000001,0.0,0.287,-6.345,0.0723,81.215,0.966,0.0,7,1,2
27460,Π.Μισιρλής,0.957,0.608,111530.0,0.3670000000000001,0.0,0.338,-14.795,0.942,61.605,0.669,0.0,11,0,1
27461,Π.Σάμης,0.988,0.784,182000.0,0.482,0.456,0.11,-15.571,0.0566,110.252,0.763,0.0,2,0,2
27462,Π.Φώτης,0.988,0.784,182000.0,0.482,0.456,0.11,-15.571,0.0566,110.252,0.763,0.0,2,0,1
27463,Πάνος Βίσβαρδης,0.971,0.518,93948.0,0.251,0.00088,0.13,-12.594,0.15,170.604,0.8140000000000001,0.0,7,1,2
27464,Πάνος Σάμης,0.972,0.5059999999999999,215386.0,0.3823333333333333,0.0548666666666666,0.1333333333333333,-9.395,0.0355666666666666,121.20733333333334,0.629,0.0,10,0,3
27465,Πέτρος Κυριακός,0.9823559322033896,0.6102033898305087,102151.77966101696,0.2285559322033897,0.0608581464406779,0.2956881355932203,-13.967966101694907,0.4330457627118644,106.15435593220344,0.5498135593220339,0.0,9,1,59
27466,Παναγιώτης Τσόρος,0.988,0.5760000000000001,254668.0,0.447,0.531,0.119,-12.704,0.058,132.68,0.884,0.0,0,1,2
27467,Παραδοσιακό,0.993,0.421,206007.0,0.591,0.878,0.161,-9.158,0.0548,139.827,0.346,0.0,1,0,2
27468,Πιέρο Λοβάτι,0.963,0.225,105025.0,0.275,0.00225,0.257,-12.404000000000002,0.0368,76.331,0.444,0.0,9,1,2
27469,Ρ.Αγγελίδου,0.957,0.608,111530.0,0.3670000000000001,0.0,0.338,-14.795,0.942,61.605,0.669,0.0,11,0,2
27470,Ρ.Στάμου,0.99,0.319,210907.0,0.314,0.0445,0.1689999999999999,-15.815,0.0484,79.472,0.581,0.0,7,0,2
27471,Ρένος Τάλμας,0.983,0.5050000000000001,142255.5,0.185,0.3234399999999999,0.1345,-15.235499999999998,0.10065,147.769,0.7070000000000001,0.0,11,1,2
27472,Σουζάνα,0.996,0.528,197587.0,0.12,0.836,0.17,-14.823,0.0439,136.86700000000002,0.723,0.0,11,1,1
27473,Σουλτάνα Λαζαρίδου,0.992,0.511,201307.0,0.351,0.00861,0.228,-12.24,0.0379,140.761,0.7070000000000001,0.0,2,1,2
27474,Σοφία Καρίβαλη,0.871,0.7509999999999999,183853.0,0.473,0.0014199999999999,0.0879,-9.283,0.0409,112.307,0.8370000000000001,0.0,8,0,2
27475,Σούλα Καραγιώργη,0.992,0.341,209110.0,0.274,0.000115,0.203,-10.745,0.0352,139.592,0.516,0.0,9,1,2
27476,Σούλα Πασσαλάρη,0.933,0.54,191007.0,0.466,0.0,0.255,-7.129,0.0467,90.093,0.889,0.0,7,1,2
27477,Σπύρος Σηφογιωργάκης,0.956,0.333,187867.0,0.362,0.0593,0.153,-11.857,0.037,145.144,0.752,0.0,5,0,2
